step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
13,C,step_totals,,,,,,,,,,,,,,,,,,,,,88.1000000000001,19.5,0.22133938706015868,,,0.0,0.0,58.0,0.6583427922814976,0.015928764353341816,0.1724137931034483,0.0,0,10,26,15,39,,36,58,6.200000000000003,0.07037457434733253,4.400000000000001,0.04994324631101018,31,22,34
14,C,all_agents,,,40,14,10,16,14,0,0.2283192036213161,0.18249696234568963,0.6164537771028403,0.01371630567076725,59,25,0.625,0,0.0,0.0,32.425,401,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,participants_only,,,30,14,0,16,14,0,0.24210520791995654,0.2027402126637037,0.6164537771028403,0.014312260441477983,59,25,0.8333333333333334,0,0.0,0.0,26.566666666666666,401,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,nonparticipants_only,,,10,0,10,0,0,0,0.18696119072539477,0.1607579204944574,0.5119412515386212,0.009647794384369463,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.3000000000001,18.5,0.23329129886506908,,,0.0,0.0,50.0,0.6305170239596462,0.01676805914389984,0.04,0.0,0,2,49,11,37,,33,50,5.8000000000000025,0.07313997477931898,5.000000000000002,0.06305170239596464,29,25,30
15,C,all_agents,,,40,15,10,15,15,0,0.233301559362904,0.18270827313707877,0.6317956260187267,0.014349321523091723,64,25,0.625,0,0.0,0.0,32.225,434,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,participants_only,,,30,15,0,15,15,0,0.24853789267410595,0.20447205277892921,0.6317956260187267,0.015085373900162822,64,25,0.8333333333333334,0,0.0,0.0,26.3,434,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,nonparticipants_only,,,10,0,10,0,0,0,0.18759255942929823,0.16235078590188431,0.5093815452809282,0.009355414158637927,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,step_totals,,,,,,,,,,,,,,,,,,,,,88.10000000000008,19.5,0.2213393870601587,,,0.0,0.0,58.0,0.6583427922814977,0.015369853080598015,0.08620689655172414,0.0,0,5,26,15,39,,36,58,5.8000000000000025,0.0658342792281498,4.800000000000002,0.05448354143019293,29,24,35
16,C,all_agents,,,40,16,10,14,16,0,0.2379320868562912,0.1847251081619185,0.6465238009779777,0.015139397005162064,73,27,0.675,0,0.0,0.0,32.425,469,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,participants_only,,,30,16,0,14,16,0,0.25450315398025275,0.2054859971675067,0.6465238009779777,0.016063728914258835,73,27,0.9,0,0.0,0.0,26.566666666666666,469,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,nonparticipants_only,,,10,0,10,0,0,0,0.18821888548440657,0.16269137547382717,0.5068346375545235,0.009071198090349682,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.3000000000001,18.5,0.23329129886506908,,,0.0,0.0,50.0,0.6305170239596462,0.0161191936051596,0.18,0.0,0,9,49,11,37,,32,50,5.8000000000000025,0.07313997477931898,5.000000000000002,0.06305170239596464,29,25,29
17,C,all_agents,,,40,18,10,12,18,0,0.24249484795884116,0.1879498741885615,0.6606628489388586,0.01589094231374204,75,27,0.675,0,0.0,0.0,32.225,500,,,,,,,,,,,,,,,,,,,,,,,,,,,
