step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_idle,count_make,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
132,A,participants_only,,,30,30,0,0,20,10,0.47547757104766875,0.24592466620166975,0.9970332036208042,0.11574257045952675,893,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,5699,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,A,nonparticipants_only,,,10,0,10,0,0,0,0.22352412586307807,0.22253253345657736,0.2654821857805968,0.0003749947265267412,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.0045129631285187695,0.1702127659574468,0.0,0,8,17,44,,23,29,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,27
133,A,all_agents,,,40,30,10,0,20,10,0.41285725895607006,0.23679033667601057,0.997151875475972,0.09928735738100573,900,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,5751,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,A,participants_only,,,30,30,0,0,20,10,0.4758463104158885,0.2456847683049148,0.997151875475972,0.11638921758839806,900,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,5751,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,A,nonparticipants_only,,,10,0,10,0,0,0,0.2238901045766148,0.2226254370148873,0.2641547748516938,0.0003703295131369274,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.004461748044212157,0.12727272727272726,0.0,0,7,25,11,,15,20,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,20
134,A,all_agents,,,40,30,10,0,20,10,0.41311695013485816,0.23704595661277295,0.997265800456933,0.09937029811334532,904,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,5798,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,A,participants_only,,,30,30,0,0,20,10,0.4760712734273494,0.24548021881097162,0.997265800456933,0.11651888030071839,904,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,5798,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,A,nonparticipants_only,,,10,0,10,0,0,0,0.22425398025738438,0.2225934883018053,0.2628340009774353,0.0003655896966400365,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,A,step_totals,,,,,,,,,,,,,,,,,,,,,68.90000000000006,,,11.5,0.16690856313497807,0.0,0.0,47.0,0.682148040638606,0.004566517631798127,0.0851063829787234,0.0,0,4,17,44,,23,29,47,6.000000000000003,0.08708272859216251,4.400000000000001,0.0638606676342525,30,22,27
135,A,all_agents,,,40,30,10,0,20,10,0.4134719182656034,0.23719165539434772,0.9973751684386557,0.09986032161277188,911,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,5851,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,A,participants_only,,,30,30,0,0,20,10,0.47642392892179897,0.2449092099035623,0.9973751684386557,0.11717515395300533,911,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,5851,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,A,nonparticipants_only,,,10,0,10,0,0,0,0.2246158862970167,0.223483138475335,0.2615198309725481,0.0003603568441783641,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.004420205964226436,0.12727272727272726,0.0,0,7,25,11,,15,20,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,20
136,A,all_agents,,,40,30,10,0,20,10,0.4136914565662565,0.23778760408785943,0.9974801617011094,0.09991311172194518,915,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,5896,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,A,participants_only,,,30,30,0,0,20,10,0.4765968020652943,0.24481718812566378,0.9974801617011094,0.11727044569617376,915,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,5896,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,A,nonparticipants_only,,,10,0,10,0,0,0,0.22497542006914287,0.2243468811745058,0.2602122318176854,0.00035611989101959015,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,A,step_totals,,,,,,,,,,,,,,,,,,,,,68.90000000000006,,,11.5,0.16690856313497807,0.0,0.0,47.0,0.682148040638606,0.0044313276058577135,0.0851063829787234,0.0,0,4,17,44,,23,29,47,6.000000000000003,0.08708272859216251,4.400000000000001,0.0638606676342525,30,22,27
137,A,all_agents,,,40,30,10,0,20,10,0.41403361095253616,0.23695065096544235,0.997580955233065,0.1003934169668126,920,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,5949,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,A,participants_only,,,30,30,0,0,20,10,0.4769338387272188,0.24473384460163058,0.997580955233065,0.11791491185127667,920,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,5949,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,A,nonparticipants_only,,,10,0,10,0,0,0,0.22533292762848822,0.22456286660295638,0.258911170658597,0.0003516684641369341,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.004379113580143629,0.09090909090909091,0.0,0,5,25,11,,15,20,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,20
138,A,all_agents,,,40,30,10,0,20,10,0.41426775923411113,0.23759591614600908,0.9976777170237424,0.10045798809052449,924,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,5996,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,A,participants_only,,,30,30,0,0,20,10,0.4771275939318247,0.24560295551918998,0.9976777170237424,0.11802268429737199,924,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,5996,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,A,nonparticipants_only,,,10,0,10,0,0,0,0.2256882551409705,0.22477945502475322,0.2578143611970779,0.0003475936512954761,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,A,step_totals,,,,,,,,,,,,,,,,,,,,,68.90000000000006,,,11.5,0.16690856313497807,0.0,0.0,47.0,0.682148040638606,0.0044867022374099974,0.0851063829787234,0.0,0,4,17,44,,23,29,47,6.000000000000003,0.08708272859216251,4.400000000000001,0.0638606676342525,30,22,27
139,A,all_agents,,,40,30,10,0,20,10,0.41460403451019534,0.23689955351956543,0.9977706083427927,0.10093289451747434,931,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,6050,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,A,participants_only,,,30,30,0,0,20,10,0.4774582314020456,0.24456058301238034,0.9977706083427927,0.1186599935682673,931,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,6050,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,A,nonparticipants_only,,,10,0,10,0,0,0,0.22604144383464458,0.2247703968289709,0.2588927061648031,0.0003437965620617206,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000007,,,7.5,0.10518934081346414,0.0,0.0,55.0,0.771388499298737,0.004361369987338206,0.12727272727272726,0.0,0,7,25,11,,15,20,55,6.000000000000003,0.08415147265077134,2.8000000000000003,0.03927068723702661,30,14,20
140,A,all_agents,,,40,30,10,0,20,10,0.4148254781768026,0.23756476386634337,0.997859784009081,0.10098722891456122,935,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,6096,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,A,participants_only,,,30,30,0,0,20,10,0.4776363998871543,0.24504588934966826,0.997859784009081,0.11875560950735731,935,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,6096,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,A,nonparticipants_only,,,10,0,10,0,0,0,0.2263927130457474,0.22476985092223978,0.25792276155340615,0.00033954450292575324,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,A,step_totals,,,,,,,,,,,,,,,,,,,,,68.90000000000006,,,11.5,0.16690856313497807,0.0,0.0,47.0,0.682148040638606,0.004447492718803847,0.0851063829787234,0.0,0,4,17,44,,23,29,47,6.000000000000003,0.08708272859216251,4.400000000000001,0.0638606676342525,30,22,27
140,A,reachability,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,A,all_agents,,,40,30,10,0,20,10,0.41512020523176163,0.23649922464858825,0.9979453926487178,0.10143359039747099,942,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,6148,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,A,participants_only,,,30,30,0,0,20,10,0.4779129546697562,0.24469282300655898,0.9979453926487178,0.11936132374386815,942,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,6148,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,A,nonparticipants_only,,,10,0,10,0,0,0,0.2267419569177781,0.22567250999541544,0.25869498887889314,0.00033523777448637624,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.004223783236146232,0.12727272727272726,0.0,0,7,25,11,,15,20,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,20
142,A,all_agents,,,40,30,10,0,20,10,0.4153084572754996,0.23796840662083357,0.9980275769427691,0.10146173771320564,947,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,6194,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,A,participants_only,,,30,30,0,0,20,10,0.4780483094866881,0.24459618244885,0.9980275769427691,0.11942652086404705,947,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,6194,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,A,nonparticipants_only,,,10,0,10,0,0,0,0.2270889006419341,0.22643244473650542,0.259541027278061,0.0003319195949001238,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000005,,,11.5,0.16642547033285082,0.0,0.0,47.0,0.6801736613603468,0.004323214837954871,0.10638297872340426,0.0,0,5,17,44,,23,29,47,6.000000000000003,0.08683068017366133,4.600000000000001,0.06657018813314035,30,23,27
143,A,all_agents,,,40,30,10,0,20,10,0.41560464150501036,0.2371688069811005,0.9981064738650584,0.10191663320364636,955,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,6247,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,A,participants_only,,,30,30,0,0,20,10,0.4783282118885161,0.24390186790873974,0.9981064738650584,0.12004244383960745,955,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,6247,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,A,nonparticipants_only,,,10,0,10,0,0,0,0.2274339303544931,0.22664097786109647,0.25997776839058057,0.00032824591590783987,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.004229899292099056,0.14545454545454545,0.0,0,8,25,11,,15,20,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,20
144,A,all_agents,,,40,30,10,0,20,10,0.4158042227425298,0.23779248497559086,0.998182214910456,0.10195424844709021,961,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,6293,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,A,participants_only,,,30,30,0,0,20,10,0.4784799644097543,0.24396241433087837,0.998182214910456,0.12011785511014114,961,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,6293,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,A,nonparticipants_only,,,10,0,10,0,0,0,0.22777699774085633,0.22694884940790208,0.25891880295141934,0.0003244453354974693,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.004366635555414696,0.1276595744680851,0.0,0,6,17,44,,23,29,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,27
145,A,all_agents,,,40,30,10,0,20,10,0.4161153685506198,0.23713349089430713,0.9982549263140378,0.10242172319320189,969,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,6348,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,A,participants_only,,,30,30,0,0,20,10,0.4787811580322773,0.2438577491365788,0.9982549263140378,0.1207473225384717,969,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,6348,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,A,nonparticipants_only,,,10,0,10,0,0,0,0.2281180001056475,0.22684134751931065,0.2599599409907764,0.00032091110107958915,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000007,,,7.5,0.10518934081346414,0.0,0.0,55.0,0.771388499298737,0.004282287522685592,0.14545454545454545,0.0,0,8,25,11,,15,20,55,6.000000000000003,0.08415147265077134,2.8000000000000003,0.03927068723702661,30,14,20
146,A,all_agents,,,40,30,10,0,20,10,0.41630455267225847,0.23750634455719769,0.9983247292614763,0.1024515851839837,978,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,6395,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,A,participants_only,,,30,30,0,0,20,10,0.4789203538239498,0.2446391247296222,0.9983247292614763,0.12081351381880799,978,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,6395,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,A,nonparticipants_only,,,10,0,10,0,0,0,0.22845714921718427,0.22693957668279102,0.2590234630906429,0.0003169366330929664,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.004334521640319963,0.19148936170212766,0.0,0,9,17,44,,23,29,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,27
147,A,all_agents,,,40,30,10,0,20,10,0.41653094452029715,0.23741108100786468,0.9983917400910173,0.1028545102214036,984,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,6447,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,A,participants_only,,,30,30,0,0,20,10,0.47910981173659273,0.243639190777987,0.9983917400910173,0.12137058562541735,984,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,6447,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,A,nonparticipants_only,,,10,0,10,0,0,0,0.22879434287141034,0.22778634002204362,0.2597690456895877,0.00031290854446528816,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.003998739918318578,0.10909090909090909,0.0,0,6,25,11,,15,20,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,20
148,A,all_agents,,,40,30,10,0,20,10,0.41670985844663017,0.23707996137450538,0.9984560704873766,0.10287633749006353,991,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,6493,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,A,participants_only,,,30,30,0,0,20,10,0.4792367060150225,0.24345950063498634,0.9984560704873766,0.12142674602092303,991,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,6493,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,A,nonparticipants_only,,,10,0,10,0,0,0,0.22912931574145304,0.228446048567268,0.2605858926045305,0.00030983189539338183,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.0043018054596385795,0.14893617021276595,0.0,0,7,17,44,,23,29,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,27
149,A,all_agents,,,40,30,10,0,20,10,0.41699269452481175,0.23675336511719222,0.9985178276678816,0.1033274231313854,997,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,6547,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,A,participants_only,,,30,30,0,0,20,10,0.4795027791529335,0.2429848674424327,0.9985178276678816,0.12203771773946728,997,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,6547,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,A,nonparticipants_only,,,10,0,10,0,0,0,0.2294624406404466,0.22864738652031263,0.2610075645176981,0.0003064111445604808,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.004190186309983031,0.10909090909090909,0.0,0,6,25,11,,15,20,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,20
150,A,all_agents,,,40,30,10,0,20,10,0.4171385730342258,0.23820940754810835,0.9985771145611663,0.10332203776725252,1003,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,6591,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,A,participants_only,,,30,30,0,0,20,10,0.4795868737386923,0.24355613176020563,0.9985771145611663,0.1220626005555884,1003,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,6591,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,A,nonparticipants_only,,,10,0,10,0,0,0,0.22979367092082628,0.22894478491104475,0.25998513734079837,0.000302866271739212,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000008,,,11.5,0.16642547033285074,0.0,0.0,47.0,0.6801736613603465,0.004191241244215489,0.1276595744680851,0.0,0,6,17,44,,23,29,47,6.000000000000003,0.0868306801736613,4.600000000000001,0.06657018813314032,30,23,27
150,A,reachability,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,A,all_agents,,,40,30,10,0,20,10,0.4173746454797777,0.23735630093135576,0.9986340299787196,0.10374425841914227,1012,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,6645,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,A,participants_only,,,30,30,0,0,20,10,0.47979189149617374,0.2425324068290814,0.9986340299787196,0.12264216853056963,1012,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,6645,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,A,nonparticipants_only,,,10,0,10,0,0,0,0.23012290743058975,0.22884084267705607,0.26099035222976197,0.00029957688160458536,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.004033571868876742,0.16363636363636364,0.0,0,9,25,11,,15,20,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,20
152,A,all_agents,,,40,30,10,0,20,10,0.41751262394351973,0.23760881701785447,0.9986886687795709,0.10373269110049091,1022,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,6691,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,A,participants_only,,,30,30,0,0,20,10,0.4798667137142741,0.24252575405493537,0.9986886687795709,0.12265950423909594,1022,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,6691,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,A,nonparticipants_only,,,10,0,10,0,0,0,0.23045035463125688,0.22903443880195912,0.26008618631437486,0.000295861551004347,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000008,,,11.5,0.16642547033285074,0.0,0.0,47.0,0.6801736613603465,0.0041667114488741185,0.2127659574468085,0.0,0,10,17,44,,23,29,47,6.000000000000003,0.0868306801736613,4.600000000000001,0.06657018813314032,30,23,27
153,A,all_agents,,,40,30,10,0,20,10,0.41772654424138306,0.23721248713474297,0.998741122028388,0.10413286843015791,1029,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,6744,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,A,participants_only,,,30,30,0,0,20,10,0.4800434210401131,0.2419296387731279,0.998741122028388,0.12321288748140205,1029,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,6744,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,A,nonparticipants_only,,,10,0,10,0,0,0,0.23077591384519297,0.22982723501884655,0.26080604352934555,0.00029209366904834927,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.003960269821000422,0.12727272727272726,0.0,0,7,25,11,,15,20,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,20
154,A,all_agents,,,40,30,10,0,20,10,0.4178795957655676,0.23734642499299857,0.9987914771472526,0.1041335023078915,1037,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,6789,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,A,participants_only,,,30,30,0,0,20,10,0.480139684720659,0.24307010876904717,0.9987914771472526,0.12324298116998629,1037,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,6789,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,A,nonparticipants_only,,,10,0,10,0,0,0,0.23109932890029342,0.2303901755462483,0.261594706175282,0.00028924160125644977,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.004221225675404714,0.1702127659574468,0.0,0,8,17,44,,23,29,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,27
155,A,all_agents,,,40,30,10,0,20,10,0.41810254718889756,0.23739604235643127,0.9988398180613625,0.10454385172892594,1044,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,6841,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,A,participants_only,,,30,30,0,0,20,10,0.4803297430031144,0.24249924302659973,0.9988398180613625,0.12380755454463759,1044,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,6841,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,A,nonparticipants_only,,,10,0,10,0,0,0,0.23142095974624693,0.23058456658803456,0.2620018288327498,0.0002860564949803413,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.50000000000006,,,7.5,0.10489510489510481,0.0,0.0,55.0,0.7692307692307686,0.003980535456476875,0.12727272727272726,0.0,0,7,25,11,,15,20,55,6.000000000000003,0.08391608391608389,3.0000000000000004,0.04195804195804193,30,15,20
156,A,all_agents,,,40,30,10,0,20,10,0.4182207540460768,0.2372607646408613,0.9988862253389079,0.10451761511494735,1048,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,6887,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,A,participants_only,,,30,30,0,0,20,10,0.48038075161310095,0.242639647779756,0.9988862253389079,0.12380710894356867,1048,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,6887,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,A,nonparticipants_only,,,10,0,10,0,0,0,0.23174076134500407,0.23087170362367915,0.26101467921161464,0.0002827500586939051,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.004103573551582147,0.0851063829787234,0.0,0,4,17,44,,23,29,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,27
