step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
16,C,all_agents,,,40,22,10,8,21,1,0.24557018259955143,0.19209005551903757,0.7398264797415418,0.018801429332226404,73,26,0.65,0,0.0,0.0,31.75,467,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,participants_only,,,30,22,0,8,21,1,0.27091431121871895,0.22217814249812123,0.7398264797415418,0.020873022362236253,73,26,0.8666666666666667,0,0.0,0.0,25.666666666666668,467,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,nonparticipants_only,,,10,0,10,0,0,0,0.16953779674204877,0.1542858666844148,0.4039768718803957,0.004878751976617968,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.10000000000008,,,49.0,0.619469026548672,19.5,0.24652338811630822,0.0,0.0,0.015193075985407034,0.12244897959183673,0.0,0,6,13,51,,49,39,37,5.600000000000002,0.07079646017699111,5.000000000000002,0.06321112515802778,28,25,36
17,C,all_agents,,,40,24,10,6,24,0,0.25028815784303604,0.19776036659752744,0.7361273473428341,0.01975928932267131,77,26,0.65,0,0.0,0.0,31.525,503,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,participants_only,,,30,24,0,6,24,0,0.2769648703864204,0.22525876286189486,0.7361273473428341,0.02193839570471254,77,26,0.8666666666666667,0,0.0,0.0,25.366666666666667,503,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,nonparticipants_only,,,10,0,10,0,0,0,0.1702580202128828,0.15757898872202802,0.40195698752099374,0.004682206271079263,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.6000000000001,,,58.0,0.6473214285714279,20.0,0.22321428571428548,0.0,0.0,0.014396944115489703,0.06896551724137931,0.0,0,4,10,27,,58,40,38,6.400000000000003,0.07142857142857138,5.200000000000002,0.058035714285714246,32,26,37
18,C,all_agents,,,40,26,10,4,26,0,0.25463736948090304,0.1984332653580354,0.7466822534491208,0.02077841025060736,85,26,0.65,0,0.0,0.0,31.725,541,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,participants_only,,,30,26,0,4,26,0,0.2825255952298583,0.22413246904758538,0.7466822534491208,0.02309592804196613,85,26,0.8666666666666667,0,0.0,0.0,25.633333333333333,541,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,nonparticipants_only,,,10,0,10,0,0,0,0.1709726922340372,0.15810103526729374,0.3999472025833888,0.004492819251434727,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.00000000000007,,,49.0,0.6202531645569614,19.0,0.24050632911392383,0.0,0.0,0.015330041641077088,0.16326530612244897,0.0,0,8,12,51,,49,38,36,5.8000000000000025,0.0734177215189873,5.200000000000002,0.06582278481012654,29,26,34
