step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
21,B,nonparticipants_only,,,10,0,10,0,0,0,0.1842071039659393,0.17094722730671402,0.36887909906323074,0.005205422201868454,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,step_totals,,,,,,,,,,,,,,,,,,,,,80.9000000000001,18.5,0.22867737948084024,,,51.0,0.6304079110012353,0.0,0.0,0.012994023721319923,0.11764705882352941,0.0877192982456141,1,6,13,33,37,,51,34,5.400000000000002,0.06674907292954259,6.000000000000003,0.07416563658838066,27,30,47
22,B,all_agents,,,40,30,10,0,29,1,0.26917937563234035,0.20446399369498336,0.8439860055379463,0.027020527774875482,178,30,0.75,68,4.117647058823529,1.3235294117647058,30.8,721,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,participants_only,,,30,30,0,0,29,1,0.2972936810718552,0.22383053857445345,0.8439860055379463,0.031190468564968345,178,30,1.0,68,4.117647058823529,1.3235294117647058,24.4,721,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,nonparticipants_only,,,10,0,10,0,0,0,0.18483645931379558,0.17009249117018044,0.36703470356791457,0.005025735360440843,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.10000000000008,16.5,0.2112676056338026,,,50.0,0.6402048655569775,0.0,0.0,0.013675405267867487,0.24,0.08620689655172421,1,12,12,47,33,,50,30,5.600000000000002,0.07170294494238152,6.000000000000003,0.07682458386683734,28,30,31
23,B,all_agents,,,40,30,10,0,29,1,0.27298348476194206,0.20758323603738899,0.8502265653164285,0.028254205898406527,189,30,0.75,68,4.117647058823529,1.3235294117647058,30.775,760,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,participants_only,,,30,30,0,0,29,1,0.30215799484066247,0.2252093089401484,0.8502265653164285,0.032648921971282545,189,30,1.0,68,4.117647058823529,1.3235294117647058,24.366666666666667,760,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,nonparticipants_only,,,10,0,10,0,0,0,0.18545995452578096,0.16924202871432956,0.365199530050075,0.004856233219778185,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.90000000000009,17.5,0.21902377972465556,,,51.0,0.6382978723404248,0.0,0.0,0.013540866810617556,0.21568627450980393,0.0,0,11,13,34,35,,51,33,5.400000000000002,0.06758448060075088,6.000000000000003,0.07509386733416766,27,30,46
24,B,all_agents,,,40,30,10,0,29,1,0.2767133927847274,0.2077556906424498,0.8562175027037714,0.0294485872835756,198,30,0.75,68,4.117647058823529,1.3235294117647058,30.8,800,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,participants_only,,,30,30,0,0,29,1,0.30692488863821593,0.22567916257617537,0.8562175027037714,0.03404990828439122,198,30,1.0,68,4.117647058823529,1.3235294117647058,24.4,800,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,nonparticipants_only,,,10,0,10,0,0,0,0.1860789052242618,0.16839581857075792,0.3633735323998246,0.0046918105006644685,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
