step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
20,A,participants_only,,,30,30,0,0,30,0,0.2901172853603672,0.21129183747781616,0.7447461613434776,0.027326253830183316,171,30,1.0,63,4.190476190476191,1.5396825396825398,26.233333333333334,664,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,nonparticipants_only,,,10,0,10,0,0,0,0.16971760813542966,0.1315434127230864,0.5655269794559207,0.008054696204616144,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.0000000000001,,,18.0,0.23376623376623346,47.0,0.6103896103896096,0.0,0.0,0.013935597649595283,0.02127659574468085,0.0,0,1,56,10,,36,47,34,6.000000000000003,0.07792207792207785,6.000000000000003,0.07792207792207785,30,30,36
20,A,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,all_agents,,,40,30,10,0,30,0,0.26424618602457667,0.1954940319110762,0.7549563148897385,0.02645611665414421,180,30,0.75,63,4.190476190476191,1.5396825396825398,31.925,703,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,participants_only,,,30,30,0,0,30,0,0.2955169376096615,0.21356800273340126,0.7549563148897385,0.02875080773164911,180,30,1.0,63,4.190476190476191,1.5396825396825398,25.9,703,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,nonparticipants_only,,,10,0,10,0,0,0,0.17043393126932202,0.1324086301709341,0.5626993445586411,0.00783772456527645,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,step_totals,,,,,,,,,,,,,,,,,,,,,86.3000000000001,,,18.5,0.2143684820393972,57.0,0.6604866743916563,0.0,0.0,0.013578242764855704,0.15789473684210525,0.0,0,9,26,16,,37,57,34,6.000000000000003,0.06952491309385858,4.800000000000002,0.055619930475086864,30,24,32
22,A,all_agents,,,40,30,10,0,30,0,0.26778080293632284,0.19832553265349512,0.7647580622941489,0.027631927733524055,185,30,0.75,63,4.190476190476191,1.5396825396825398,32.125,740,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,participants_only,,,30,30,0,0,30,0,0.29999299592103856,0.21434700802244538,0.7647580622941489,0.030148768081640003,185,30,1.0,63,4.190476190476191,1.5396825396825398,26.166666666666668,740,,,,,,,,,,,,,,,,,,,,,,,,,,,
