step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
20,D,nonparticipants_only,,,10,0,10,0,0,0,0.17957437554128103,0.15588659205391892,0.46880894409148965,0.005926080760378065,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,step_totals,,,,,,,,,,,,,,,,,,,,,80.8000000000001,,,51.0,0.6311881188118804,19.0,0.23514851485148486,0.0,0.0,0.015235157707184704,0.13725490196078433,0.0,0,7,14,41,,51,38,32,5.200000000000002,0.0643564356435643,5.600000000000002,0.06930693069306926,26,28,32
20,D,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,all_agents,,,40,29,10,1,29,0,0.26467672119365493,0.20052324073463174,0.7206741674919946,0.024803141227791342,93,28,0.7,0,0.0,0.0,31.375,676,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,participants_only,,,30,29,0,1,29,0,0.29282522818302154,0.2125390040615724,0.7206741674919946,0.027988717556556388,93,28,0.9333333333333333,0,0.0,0.0,25.166666666666668,676,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,nonparticipants_only,,,10,0,10,0,0,0,0.18023120022555494,0.15616139486078123,0.4664648993710322,0.005738350892731136,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.20000000000009,,,56.0,0.6422018348623847,20.0,0.22935779816513738,0.0,0.0,0.013677415918068595,0.10714285714285714,0.0,0,6,14,26,,56,40,37,5.400000000000002,0.06192660550458712,5.8000000000000025,0.06651376146788987,27,29,45
22,D,all_agents,,,40,30,10,0,30,0,0.26866818976682516,0.20076782658750486,0.7234674258170747,0.025984802847672538,99,28,0.7,0,0.0,0.0,31.5,715,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,participants_only,,,30,30,0,0,30,0,0.29792979434116634,0.2161438263609478,0.7234674258170747,0.02936954788345574,99,28,0.9333333333333333,0,0.0,0.0,25.333333333333332,715,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,nonparticipants_only,,,10,0,10,0,0,0,0.1808833760438015,0.15726304332147292,0.46413257487417703,0.005555669713141655,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
